cve_period,cve_instit,tipo_instit,cve_situac,saldo,monto_linea,num_creds
201603,040044,SOFOM ER (GF),1,3256884922.00,4320000000.00,3
201603,040044,UNIÓN DE CRÉDITO,1,573470403.00,1600000000.00,10
201603,040058,OTROS,1,108282378.00,141083175.00,5
201603,040058,S.A. DE C.V.,1,268680813.00,407019076.00,42
201603,040058,SOFIPO,1,21223.00,50000.00,1
201603,040058,SOFOM ENR,1,2153841605.00,104517587908.00,86
201603,040058,SOFOM ER (Banco),1,3395453281.00,150898265569.00,6
201603,040058,SOFOM ER (Deuda),1,518804909.00,435000000.00,3
201603,040058,SOFOM ER (GF),1,358530736.00,2050000000.00,3
201603,040058,UNIÓN DE CRÉDITO,1,20000000.00,20099000.00,2
201603,040059,OTROS,1,41903345.00,150150000.00,6
201603,040059,S.A. DE C.V.,1,760813244.00,1286238611.00,19
201603,040059,SOFIPO,1,59648243.00,115000000.00,3
201603,040059,SOFOM ENR,1,706603676.00,1669595431.00,36
201603,040059,SOFOM ER (Deuda),1,517013918.00,666000000.00,7
201603,040059,UNIÓN DE CRÉDITO,1,13049038.00,15000000.00,1
201603,040060,S.A. DE C.V.,1,15803012.00,24000000.00,3
201603,040060,SOCAP,1,2175505.00,50000000.00,2
201603,040060,SOFOM ENR,1,39981142.00,146775316.00,13
201603,040060,SOFOM ER (Deuda),1,53752443.00,67000000.00,4
201603,040062,OTROS,1,12776.00,580000.00,2
201603,040062,S.A. DE C.V.,1,40012725.00,100040000.00,6
201603,040062,SOFIPO,1,17499980.00,20000000.00,1
201603,040062,SOFOM ENR,1,47336908.00,168600000.00,11
201603,040062,SOFOM ER (Deuda),1,5624965.00,10000000.00,1
201603,040072,ALMACENADORA,1,118291756.00,419832845.00,20
201603,040072,OTROS,1,234031685.00,295572891.00,9
201603,040072,S.A. DE C.V.,1,542952224.00,900533524.00,60
201603,040072,S.A. DE C.V.,2,0.00,1250000.00,1
201603,040072,SOCAP,1,54966710.00,63360166.00,98
201603,040072,SOFOM ENR,1,20436838947.00,36742077340.00,553
201603,040072,SOFOM ENR,2,4432901.00,14792293.00,16
201603,040072,SOFOM ER (Deuda),1,852122577.00,1056649187.00,33
201603,040072,SOFOM ER (GF),1,13526747290.00,23085933193.00,388
201603,040072,UNIÓN DE CRÉDITO,1,76101457.00,129742405.00,60
201603,040102,OTROS,1,20281113.00,20000000.00,1
201603,040102,S.A. DE C.V.,1,83826743.00,54000000.00,3
201603,040102,SOFIPO,1,18089069.00,10000000.00,1
201603,040102,SOFOM ENR,1,53435244.00,100000000.00,7
201603,040102,SOFOM ER (Deuda),1,16555765.00,45000000.00,1
201603,040106,OTROS,1,172885859.00,335657760.00,2
201603,040108,S.A. DE C.V.,1,500824406.00,500000000.00,1
201603,040108,SOFOM ER (Deuda),1,300628600.00,300000000.00,1
201603,040112,ALMACENADORA,1,43099533.00,725910000.00,2
201603,040112,OTROS,1,144910715.00,323914500.00,3
201603,040112,S.A. DE C.V.,1,430284531.00,600065526.00,5
201603,040112,SOFOM ENR,1,165864702.00,605458526.00,20
201603,040112,SOFOM ER (Deuda),1,1061564404.00,1529126000.00,15
201603,040112,SOFOM ER (GF),1,116644584.00,1184537500.00,5
201603,040113,OTROS,1,285521904.00,590000000.00,3
201603,040113,S.A. DE C.V.,1,373429651.00,768476199.00,22
201603,040113,S.A. DE C.V.,2,10318675.00,80000000.00,1
201603,040113,SOCAP,1,77264030.00,228662287.00,25
201603,040113,SOFIPO,1,5465598.00,24994800.00,4
201603,040113,SOFOM ENR,1,993944524.00,1496353936.00,72
201603,040113,SOFOM ENR,2,428116.00,3000000.00,3
201603,040113,SOFOM ER (Deuda),1,656242176.00,1267313000.00,18
201603,040113,SOFOM ER (GF),1,1106763042.00,1549804994.00,6
201603,040113,UNIÓN DE CRÉDITO,1,387591504.00,651900000.00,19
201603,040127,OTROS,1,5358155636.00,10538818555.00,10
201603,040127,S.A. DE C.V.,1,655920949.00,697576612.00,3
201603,040127,SOFOM ENR,1,758701225.00,1153928390.00,3
201603,040128,S.A. DE C.V.,1,10031363.00,10000000.00,1
201603,040128,SOFOM ENR,1,119892747.00,145000000.00,4
201603,040128,SOFOM ER (Deuda),1,0.00,50000000.00,1
201603,040128,UNIÓN DE CRÉDITO,1,20588045.00,30000000.00,3
201603,040131,S.A. DE C.V.,1,50399973.00,75000000.00,5
201603,040131,SOFIPO,1,3344783.00,3343826.00,1
201603,040131,SOFOM ENR,1,295109018.00,362514732.00,19
201603,040131,SOFOM ER (Deuda),1,81416064.00,198209584.00,4
201603,040132,ALMACENADORA,1,15124837.00,120000000.00,4
201603,040132,OTROS,1,26439005.00,35000000.00,1
201603,040132,S.A. DE C.V.,1,165461074.00,560000000.00,2
201603,040132,SOCAP,1,14673143.00,617921447.00,21
201603,040132,SOFOM ENR,1,538696635.00,10349551639.00,125
201603,040132,SOFOM ENR,2,19199457.00,77000000.00,12
201603,040132,SOFOM ER (Deuda),1,341064326.00,350000000.00,4
201603,040133,S.A. DE C.V.,1,778875548.00,1095000864.00,20
201603,040133,SOFOM ENR,1,122400897.00,143865931.00,11
201603,040133,SOFOM ENR,2,4241816.00,4363011.00,1
201603,040133,SOFOM ER (Deuda),1,351377268.00,424000000.00,5
201603,040136,OTROS,1,635330.00,3420000.00,4
201603,040136,S.A. DE C.V.,1,57419530.00,75000000.00,1
201603,040136,SOFOM ENR,1,107666828.00,290095000.00,6
201603,040136,SOFOM ER (Deuda),1,119061821.00,118500000.00,2
201603,040137,OTROS,1,300446617.00,300000000.00,1
201603,040138,SOFIPO,1,17988341.00,20000000.00,2
201603,040138,SOFOM ENR,1,577353534.00,799486740.00,105
201603,040138,SOFOM ENR,2,23680236.00,30334800.00,1
201603,040138,SOFOM ER (Deuda),1,93234884.00,136000000.00,6
201603,040140,SOFOM ENR,1,21315831.00,21315831.00,1
201603,040143,S.A. DE C.V.,1,659893338.00,939200000.00,10
201603,040143,SOFOM ENR,1,643197701.00,1321976195.00,18
201603,040143,SOFOM ER (Banco),1,232156404.00,500000000.00,1
201603,040143,SOFOM ER (Deuda),1,158709040.00,225000000.00,4
201603,040145,S.A. DE C.V.,1,7001452.00,10000000.00,1
201603,040145,SOFOM ENR,1,117355343.00,186358000.00,4
201603,040147,S.A. DE C.V.,1,15374210.00,69037196.00,5
201603,040147,SOFOM ENR,1,75622689.00,177500000.00,11
201603,040147,SOFOM ER (Deuda),1,34730383.00,50000000.00,1
201603,040150,SOFOM ENR,1,19820538.00,45000000.00,2
201603,040150,SOFOM ER (Deuda),1,30092189.00,30000000.00,1
201603,040152,S.A. DE C.V.,1,60481658.00,69500000.00,4
201603,040152,SOFIPO,1,37388777.00,83274928.00,7
201603,040152,SOFOM ENR,1,206121108.00,240000000.00,15
201603,040152,SOFOM ER (Banco),1,32893940.00,26714536.00,1
201603,040152,SOFOM ER (Deuda),1,20042825.00,20000000.00,1
201604,040002,OTROS,1,29252506766.00,43632656835.00,33
201604,040002,S.A. DE C.V.,1,4844855226.00,13784006140.00,24
201604,040002,SOFOM ENR,1,6624046478.00,25424136675.00,91
201604,040002,SOFOM ER (Banco),1,66134608225.00,1070000000000.00,19
201604,040002,SOFOM ER (Deuda),1,12581399062.00,55489701404.00,19
201604,040002,SOFOM ER (GF),1,149767234.00,104747959000.00,73
201604,040002,UNIÓN DE CRÉDITO,1,868302025.00,55921594222.00,249
201604,040012,ALMACENADORA,1,260807208.00,521654535.00,9
201604,040012,OTROS,1,5501457483.00,9557952661.00,111
201604,040012,S.A. DE C.V.,1,9313411148.00,14653798044.00,215
201604,040012,S.A. DE C.V.,2,28223.00,2414557.00,2
201604,040012,SOCAP,1,0.00,6000000.00,1
201604,040012,SOFOM ENR,1,3519319468.00,6134712918.00,875
201604,040012,SOFOM ENR,2,336526622.00,301005287.00,8
201604,040012,SOFOM ER (Banco),1,545644086.00,920000000.00,13
201604,040012,SOFOM ER (Banco),2,0.00,7500.00,1
201604,040012,SOFOM ER (Deuda),1,6033235898.00,7348209140.00,62
201604,040012,SOFOM ER (GF),1,840911763.00,1579194700.00,6
201604,040012,UNIÓN DE CRÉDITO,1,371161916.00,528658407.00,66
201604,040014,ALMACENADORA,1,1123514.00,67531965.00,15
201604,040014,OTROS,1,5887709800.00,7747647375.00,44
201604,040014,OTROS,2,172877287.00,172282778.00,4
201604,040014,S.A. DE C.V.,1,6192263242.00,8757401098.00,51
201604,040014,SOFIPO,1,4896759.00,5000000.00,1
201604,040014,SOFOM ENR,1,22499587936.00,27294122485.00,90
201604,040014,SOFOM ENR,2,292529304.00,274582337.00,4
201604,040014,SOFOM ER (Banco),1,44271250433.00,86356610006.00,14
201604,040014,SOFOM ER (Deuda),1,199662227.00,220000000.00,4
201604,040014,UNIÓN DE CRÉDITO,1,197164561.00,203876480.00,19
201604,040021,ALMACENADORA,1,2548812.00,2499999.00,1
201604,040021,ALMACENADORA,2,895.00,35000.00,1
201604,040021,OTROS,1,225294620.00,10536640000.00,390
201604,040021,OTROS,2,4573.00,2000000.00,2
201604,040021,S.A. DE C.V.,1,3897526786.00,6464599588.00,43
201604,040021,SOFOM ENR,1,4145400994.00,4764641419.00,16
201604,040021,SOFOM ENR,2,397138795.00,406938029.00,8
201604,040021,SOFOM ER (Deuda),1,3828790155.00,8679758150.00,132
201604,040021,UNIÓN DE CRÉDITO,1,1214253407.00,1779835713.00,162
201604,040021,UNIÓN DE CRÉDITO,2,895.00,30000.00,1
201604,040030,ALMACENADORA,1,10696130.00,12382000.00,2
201604,040030,OTROS,1,291623163.00,3557679970.00,86
201604,040030,S.A. DE C.V.,1,1241415679.00,10568546573.00,283
201604,040030,S.A. DE C.V.,2,9320024.00,200000000.00,4
201604,040030,SOCAP,1,38169152.00,688997940.00,47
201604,040030,SOFIPO,1,19856979.00,336000000.00,22
201604,040030,SOFOM ENR,1,1899854055.00,27314478361.00,1044
201604,040030,SOFOM ENR,2,1137359.00,1670000.00,1
201604,040030,SOFOM ER (Banco),1,1778168660.00,358108557384.00,251
201604,040030,SOFOM ER (Deuda),1,1558954968.00,6575448277.00,53
201604,040030,SOFOM ER (GF),1,601964632.00,1400000000.00,2
201604,040030,UNIÓN DE CRÉDITO,1,1250219856.00,6405701162.00,79
201604,040036,OTROS,1,801739710.00,6409192319.00,8
201604,040036,S.A. DE C.V.,1,1191551978.00,3924363631.00,47
201604,040036,SOFOM ENR,1,645697092.00,1034309623.00,24
201604,040036,SOFOM ENR,2,1202199827.00,1171430841.00,2
201604,040036,SOFOM ER (Banco),1,12210110662.00,59695988866.00,20
201604,040036,SOFOM ER (Deuda),1,2637384558.00,33431118788.00,21
201604,040036,SOFOM ER (GF),1,227190682.00,438000000.00,2
201604,040036,UNIÓN DE CRÉDITO,1,50331959.00,8156625132.00,21
201604,040037,OTROS,1,407620293.00,718000000.00,4
201604,040037,S.A. DE C.V.,1,414184952.00,913014298.00,6
201604,040037,SOFOM ENR,1,1392946533.00,1704877460.00,11
201604,040042,OTROS,2,1149827.00,2000000.00,2
201604,040042,S.A. DE C.V.,1,92503644.00,100000000.00,1
201604,040042,SOFOM ENR,1,197038627.00,308000000.00,6
201604,040042,SOFOM ENR,2,9488928.00,21500000.00,3
201604,040042,SOFOM ER (Deuda),1,140371669.00,200000000.00,4
201604,040042,SOFOM ER (GF),1,606276590.00,1472000000.00,2
201604,040044,ALMACENADORA,1,43090398.00,65000000.00,2
201604,040044,OTROS,1,493181495.00,3019607000.00,7
201604,040044,S.A. DE C.V.,1,4300425404.00,2980000000.00,8
201604,040044,S.A. DE C.V.,2,106230135.00,1703348000.00,4
201604,040044,SOFOM ENR,1,1099800791.00,1360000000.00,25
201604,040044,SOFOM ER (Deuda),1,11065676965.00,9435000000.00,11
201604,040044,SOFOM ER (GF),1,3122498606.00,4320000000.00,3
201604,040044,UNIÓN DE CRÉDITO,1,617581967.00,1600000000.00,10
201604,040058,OTROS,1,114085212.00,151083175.00,6
201604,040058,S.A. DE C.V.,1,269853861.00,434135749.00,42
201604,040058,SOFIPO,1,3783.00,50000.00,1
201604,040058,SOFOM ENR,1,2122829866.00,104575817908.00,87
201604,040058,SOFOM ER (Banco),1,3092135422.00,152283265569.00,11
201604,040058,SOFOM ER (Deuda),1,518118423.00,435000000.00,3
201604,040058,SOFOM ER (GF),1,350041505.00,2050000000.00,3
201604,040058,UNIÓN DE CRÉDITO,1,50168611.00,50000000.00,2
201604,040059,OTROS,1,46468309.00,200150000.00,6
201604,040059,S.A. DE C.V.,1,846400175.00,1286333194.00,19
201604,040059,SOFIPO,1,56539606.00,115000000.00,3
201604,040059,SOFOM ENR,1,714793048.00,1756095431.00,39
201604,040059,SOFOM ER (Deuda),1,496332444.00,636000000.00,6
201604,040059,UNIÓN DE CRÉDITO,1,13048374.00,35000000.00,2
201604,040060,S.A. DE C.V.,1,15480554.00,24000000.00,3
201604,040060,SOCAP,1,2188311.00,50000000.00,2
201604,040060,SOFOM ENR,1,41321215.00,118775316.00,12
201604,040060,SOFOM ER (Deuda),1,52636781.00,67000000.00,4
201604,040062,OTROS,1,21693.00,580000.00,2
201604,040062,S.A. DE C.V.,1,25021843.00,110040000.00,7
201604,040062,SOFIPO,1,17083310.00,20000000.00,1
201604,040062,SOFOM ENR,1,46862770.00,124300000.00,8
201604,040062,SOFOM ER (Deuda),1,5416630.00,10000000.00,1
201604,040072,ALMACENADORA,1,68777573.00,205046486.00,21
201604,040072,OTROS,1,283619945.00,615572891.00,10
201604,040072,S.A. DE C.V.,1,691238292.00,1017277039.00,60
201604,040072,SOCAP,1,52997169.00,62946966.00,98
201604,040072,SOFOM ENR,1,20245421664.00,30377186753.00,565
201604,040072,SOFOM ENR,2,4432901.00,14792293.00,16
201604,040072,SOFOM ER (Deuda),1,851766704.00,1066649187.00,34
201604,040072,SOFOM ER (GF),1,13684489466.00,22103765175.00,386
201604,040072,UNIÓN DE CRÉDITO,1,126475774.00,177489175.00,60
201604,040102,S.A. DE C.V.,1,40602113.00,50000000.00,2
201604,040102,SOFIPO,1,10014778.00,10000000.00,1
201604,040102,SOFOM ENR,1,59793951.00,75000000.00,5
201604,040102,SOFOM ER (Deuda),1,27016943.00,45000000.00,1
201604,040106,OTROS,1,53159102.00,335657760.00,2
201604,040108,S.A. DE C.V.,1,500765556.00,500000000.00,1
201604,040108,SOFOM ER (Deuda),1,300510792.00,300000000.00,1
201604,040112,ALMACENADORA,1,50851329.00,705574000.00,2
201604,040112,OTROS,1,142996453.00,323914500.00,3
201604,040112,S.A. DE C.V.,1,441066224.00,680065526.00,5
201604,040112,SOFOM ENR,1,259887415.00,655458526.00,20
201604,040112,SOFOM ER (Deuda),1,973643715.00,1659126000.00,16
201604,040112,SOFOM ER (GF),1,97862634.00,984537500.00,4
201604,040113,OTROS,1,320526969.00,620000000.00,4
201604,040113,S.A. DE C.V.,1,359542761.00,798476199.00,23
201604,040113,S.A. DE C.V.,2,9423615.00,80000000.00,1
201604,040113,SOCAP,1,60278874.00,209662287.00,22
201604,040113,SOFIPO,1,5504458.00,24994800.00,4
201604,040113,SOFOM ENR,1,1071028515.00,1537203936.00,73
201604,040113,SOFOM ENR,2,428116.00,3000000.00,3
201604,040113,SOFOM ER (Deuda),1,673302119.00,1267313000.00,18
201604,040113,SOFOM ER (GF),1,1111216974.00,1549804994.00,6
201604,040113,UNIÓN DE CRÉDITO,1,369457597.00,616900000.00,18
201604,040127,OTROS,1,5469201222.00,10538818555.00,10
201604,040127,S.A. DE C.V.,1,651303610.00,697576612.00,3
201604,040127,SOFOM ENR,1,887728712.00,1153928390.00,3
201604,040128,S.A. DE C.V.,1,10029124.00,10000000.00,1
201604,040128,SOFOM ENR,1,116860470.00,145000000.00,4
201604,040128,UNIÓN DE CRÉDITO,1,26598234.00,29000000.00,4
201604,040131,S.A. DE C.V.,1,50725255.00,50000000.00,3
201604,040131,SOFIPO,1,3373500.00,3343826.00,1
201604,040131,SOFOM ENR,1,304814979.00,380821393.00,24
201604,040131,SOFOM ER (Deuda),1,80141695.00,198209584.00,4
201604,040132,ALMACENADORA,1,15276757.00,150000000.00,5
201604,040132,OTROS,1,25527881.00,35000000.00,1
201604,040132,S.A. DE C.V.,1,271985935.00,940000000.00,4
201604,040132,SOCAP,1,14167810.00,587921447.00,20
201604,040132,SOFOM ENR,1,481992680.00,8980943529.00,102
201604,040132,SOFOM ENR,2,19199457.00,77000000.00,12
201604,040132,SOFOM ER (Deuda),1,341217578.00,550000000.00,6
201604,040132,UNIÓN DE CRÉDITO,1,100208163.00,100000000.00,1
201604,040133,S.A. DE C.V.,1,992789463.00,1113000864.00,22
201604,040133,SOFOM ENR,1,156361639.00,183865931.00,12
201604,040133,SOFOM ENR,2,4123687.00,4363011.00,1
201604,040133,SOFOM ER (Deuda),1,353717409.00,403624000.00,5
201604,040136,OTROS,1,514903.00,3420000.00,4
201604,040136,S.A. DE C.V.,1,56939494.00,75000000.00,1
201604,040136,SOFOM ENR,1,120821723.00,324448400.00,7
201604,040136,SOFOM ER (Deuda),1,119161835.00,118500000.00,2
201604,040137,OTROS,1,0.00,300000000.00,1
201604,040138,SOFIPO,1,17418556.00,20000000.00,2
201604,040138,SOFOM ENR,1,560280012.00,807686740.00,109
201604,040138,SOFOM ENR,2,23680236.00,30334800.00,1
201604,040138,SOFOM ER (Deuda),1,110793048.00,171000000.00,8
201604,040140,SOFOM ENR,1,33207503.00,55515831.00,3
201604,040143,S.A. DE C.V.,1,652253896.00,939200000.00,10
201604,040143,SOFOM ENR,1,650004268.00,1236976195.00,19
201604,040143,SOFOM ER (Banco),1,259392709.00,500000000.00,1
201604,040143,SOFOM ER (Deuda),1,165520161.00,225000000.00,4
201604,040145,S.A. DE C.V.,1,7043543.00,10000000.00,1
201604,040145,SOFOM ENR,1,117990155.00,154358000.00,4
201604,040147,S.A. DE C.V.,1,18506983.00,94037196.00,6
201604,040147,SOFOM ENR,1,73021360.00,120000000.00,9
201604,040147,SOFOM ER (Deuda),1,34983933.00,50000000.00,1
201604,040150,SOFOM ENR,1,25141491.00,45000000.00,2
201604,040150,SOFOM ER (Deuda),1,30083869.00,30000000.00,1
201604,040152,S.A. DE C.V.,1,60216092.00,69500000.00,4
201604,040152,SOFIPO,1,37372638.00,42834000.00,3
201604,040152,SOFOM ENR,1,216454014.00,251800000.00,16
201604,040152,SOFOM ER (Banco),1,32484038.00,26714536.00,1
201604,040152,SOFOM ER (Deuda),1,20028550.00,20000000.00,1
201605,040002,OTROS,1,25296367727.00,40654194749.00,33
201605,040002,S.A. DE C.V.,1,4948488120.00,13064267425.00,24
201605,040002,SOFOM ENR,1,6300324553.00,23021438633.00,85
201605,040002,SOFOM ER (Banco),1,64173522967.00,1070000000000.00,19
201605,040002,SOFOM ER (Deuda),1,13784427095.00,56264648904.00,19
201605,040002,SOFOM ER (GF),1,145462439.00,103656349000.00,72
201605,040002,UNIÓN DE CRÉDITO,1,899854761.00,57518994176.00,257
201605,040012,ALMACENADORA,1,258772636.00,505373975.00,9
201605,040012,OTROS,1,6583693142.00,10704361147.00,133
201605,040012,S.A. DE C.V.,1,9700822007.00,11808865115.00,217
201605,040012,S.A. DE C.V.,2,295517.00,2414557.00,2
201605,040012,SOCAP,1,40562.00,6000000.00,1
201605,040012,SOFOM ENR,1,2480183466.00,5781161686.00,809
201605,040012,SOFOM ENR,2,336526622.00,301005287.00,8
201605,040012,SOFOM ER (Banco),1,237744793.00,857000000.00,12
201605,040012,SOFOM ER (Banco),2,1790.00,7500.00,1
201605,040012,SOFOM ER (Deuda),1,6067618265.00,7473927756.00,65
201605,040012,SOFOM ER (GF),1,1390112758.00,2395572900.00,8
201605,040012,UNIÓN DE CRÉDITO,1,410646910.00,568208407.00,65
201605,040014,ALMACENADORA,1,726269.00,14088966.00,10
201605,040014,OTROS,1,5859169135.00,7695823310.00,47
201605,040014,OTROS,2,277409166.00,284789396.00,10
201605,040014,S.A. DE C.V.,1,5425119964.00,25730401098.00,52
201605,040014,SOFIPO,1,4758426.00,5000000.00,1
201605,040014,SOFOM ENR,1,21916205157.00,27446572485.00,91
201605,040014,SOFOM ENR,2,291647851.00,273582337.00,3
201605,040014,SOFOM ER (Banco),1,46204446603.00,140808657328.00,17
201605,040014,SOFOM ER (Deuda),1,197750557.00,220000000.00,4
201605,040014,UNIÓN DE CRÉDITO,1,373783359.00,803876480.00,22
201605,040021,ALMACENADORA,1,2514660.00,2499999.00,1
201605,040021,ALMACENADORA,2,895.00,35000.00,1
201605,040021,OTROS,1,3611744.00,10029490400.00,279
201605,040021,OTROS,2,4573.00,1000000.00,1
201605,040021,S.A. DE C.V.,1,4311429700.00,6640493933.00,44
201605,040021,SOFOM ENR,1,4371543427.00,4921841419.00,17
201605,040021,SOFOM ENR,2,397138795.00,406938029.00,8
201605,040021,SOFOM ER (Deuda),1,5443072987.00,8656054286.00,135
201605,040021,UNIÓN DE CRÉDITO,1,1143354918.00,1725054978.00,153
201605,040021,UNIÓN DE CRÉDITO,2,895.00,30000.00,1
201605,040030,ALMACENADORA,1,10735840.00,12382000.00,2
201605,040030,OTROS,1,289870028.00,3481553095.00,88
201605,040030,S.A. DE C.V.,1,1144613402.00,10349046573.00,248
201605,040030,S.A. DE C.V.,2,9320024.00,200000000.00,4
201605,040030,SOCAP,1,38269301.00,755997940.00,49
201605,040030,SOFIPO,1,20424415.00,336000000.00,22
201605,040030,SOFOM ENR,1,2008667804.00,28445782361.00,1090
201605,040030,SOFOM ENR,2,1008754.00,1670000.00,1
201605,040030,SOFOM ER (Banco),1,1853362968.00,340195308325.00,244
201605,040030,SOFOM ER (Deuda),1,1483564536.00,6345448277.00,49
201605,040030,SOFOM ER (GF),1,600216528.00,1400000000.00,2
201605,040030,UNIÓN DE CRÉDITO,1,1274123834.00,6087118432.00,65
201605,040036,OTROS,1,801444024.00,6631083500.00,6
201605,040036,S.A. DE C.V.,1,1139063844.00,3384363631.00,44
201605,040036,SOFOM ENR,1,632221251.00,1034168449.00,23
201605,040036,SOFOM ENR,2,118850.00,1171430841.00,2
201605,040036,SOFOM ER (Banco),1,9041799908.00,59836637926.00,17
201605,040036,SOFOM ER (Deuda),1,2635828831.00,40231118788.00,23
201605,040036,SOFOM ER (GF),1,227269749.00,438000000.00,2
201605,040036,UNIÓN DE CRÉDITO,1,44989851.00,8156625132.00,21
201605,040037,OTROS,1,5850685.00,718000000.00,4
201605,040037,S.A. DE C.V.,1,441916445.00,519014298.00,4
201605,040037,SOFOM ENR,1,1071606950.00,1505085258.00,11
201605,040042,OTROS,2,1166712.00,2000000.00,2
201605,040042,S.A. DE C.V.,1,89999090.00,100000000.00,1
201605,040042,SOFOM ENR,1,196268909.00,295000000.00,5
201605,040042,SOFOM ENR,2,8920691.00,34500000.00,4
201605,040042,SOFOM ER (Deuda),1,179525202.00,245000000.00,5
201605,040042,SOFOM ER (GF),1,928737982.00,1472000000.00,2
201605,040044,ALMACENADORA,1,42220325.00,65000000.00,2
201605,040044,OTROS,1,649307572.00,3506849200.00,7
201605,040044,S.A. DE C.V.,1,4328997098.00,2980000000.00,8
201605,040044,S.A. DE C.V.,2,108007272.00,1703348000.00,4
201605,040044,SOFOM ENR,1,1289337184.00,1610000000.00,26
201605,040044,SOFOM ER (Deuda),1,11458318519.00,9435000000.00,11
201605,040044,SOFOM ER (GF),1,3035913417.00,4320000000.00,3
201605,040044,UNIÓN DE CRÉDITO,1,599448690.00,1600000000.00,10
201605,040058,OTROS,1,123579656.00,151083175.00,6
201605,040058,S.A. DE C.V.,1,262847768.00,429734758.00,43
201605,040058,SOFIPO,1,0.00,50000.00,1
201605,040058,SOFOM ENR,1,2005497711.00,104568084388.00,88
201605,040058,SOFOM ER (Banco),1,3128358137.00,150838265569.00,9
201605,040058,SOFOM ER (Deuda),1,216837011.00,535000000.00,3
201605,040058,SOFOM ER (GF),1,193387343.00,2050000000.00,3
